file_name,read_group_id,library_selection,library_strand,read_length
7162ed97-8f56-41ee-849a-4ebcd8d0b775.rna_seq.genomic.gdc_realn.bam,310332b6-dcd5-4924-95ae-f4b595725f7d,Poly-T Enrichment,,101
e30c9831-f037-49b8-a8d9-e0c38063ab37.rna_seq.genomic.gdc_realn.bam,27e83be3-8a58-42eb-9cbd-3102587afd52,Poly-T Enrichment,,101
e30c9831-f037-49b8-a8d9-e0c38063ab37.rna_seq.genomic.gdc_realn.bam,7db0e5e7-c383-4d49-be59-fe3a6cfb4381,Other,N/A,101
84f435ab-f41c-4705-92c4-16f48694a09b.rna_seq.genomic.gdc_realn.bam,cc108921-b504-459c-b08f-0f51c296e3b5,Other,N/A,103
84f435ab-f41c-4705-92c4-16f48694a09b.rna_seq.genomic.gdc_realn.bam,4505d790-724c-4488-9ef1-682d9e8a0254,Poly-T Enrichment,,103
ab7d8a73-dcd6-4e6c-8cc5-10cb4e2e6039.rna_seq.genomic.gdc_realn.bam,5e318dbb-b01d-4689-8020-63e013efc73d,Other,N/A,101
ab7d8a73-dcd6-4e6c-8cc5-10cb4e2e6039.rna_seq.genomic.gdc_realn.bam,d20f3000-022d-4989-958e-fca5fbc93da2,Poly-T Enrichment,,101
94aed038-cec3-4916-9f17-d6e6ff892810.rna_seq.genomic.gdc_realn.bam,3f935348-1966-41b0-9316-d477dabdb505,Other,N/A,101
94aed038-cec3-4916-9f17-d6e6ff892810.rna_seq.genomic.gdc_realn.bam,e4ea7f9c-bc02-41f7-831f-f27ee9258c8a,Poly-T Enrichment,,101
1306b45e-2874-4d57-891a-b8860cc86889.rna_seq.genomic.gdc_realn.bam,94f946aa-c88f-4971-a0f2-44e9c6fe2a87,Poly-T Enrichment,,100
1306b45e-2874-4d57-891a-b8860cc86889.rna_seq.genomic.gdc_realn.bam,ade4a731-d0d0-4289-b7f0-daac0788f114,Other,N/A,100
87f47ee2-c51d-417c-b7e0-7c3727a70b77.rna_seq.genomic.gdc_realn.bam,d400ab7b-d1f4-42de-bf42-d574ac46bd12,Other,N/A,101
87f47ee2-c51d-417c-b7e0-7c3727a70b77.rna_seq.genomic.gdc_realn.bam,78a4584a-cdad-4c63-b605-b3e2b98ebd67,Poly-T Enrichment,,101
21654c4d-0761-458f-8c4b-9e392f23658d.rna_seq.genomic.gdc_realn.bam,36f00f68-bea1-4f03-b131-1bb50c88d141,Poly-T Enrichment,,101
21654c4d-0761-458f-8c4b-9e392f23658d.rna_seq.genomic.gdc_realn.bam,95689034-586e-4c62-9d26-08eb06717eef,Other,N/A,101
39b8b57e-a82b-44d4-ae57-1661be5119b6.rna_seq.genomic.gdc_realn.bam,392e897a-dc45-4871-a560-8f24c7cc2e19,Other,N/A,101
39b8b57e-a82b-44d4-ae57-1661be5119b6.rna_seq.genomic.gdc_realn.bam,0d850df6-a8d1-4b4c-85f2-9fa3de38df9d,Poly-T Enrichment,,101
5c75138e-7728-4d64-862d-71591d54fcd7.rna_seq.genomic.gdc_realn.bam,8c833a2e-4f99-4766-befe-a60dd2afa3df,Other,N/A,101
5c75138e-7728-4d64-862d-71591d54fcd7.rna_seq.genomic.gdc_realn.bam,016da853-e501-48da-ab02-5b8f45c4ad6f,Poly-T Enrichment,,101
246ed8d0-d28c-4306-bc72-4f9236b5a4ee.rna_seq.genomic.gdc_realn.bam,97c01c63-88d5-4d5b-bbb1-cdf637e54b2a,Poly-T Enrichment,,101
246ed8d0-d28c-4306-bc72-4f9236b5a4ee.rna_seq.genomic.gdc_realn.bam,bbcb129c-217a-41fd-9401-4bb3a2bef543,Other,N/A,100
48511e7f-2410-40ce-903e-502ce0a6161a.rna_seq.genomic.gdc_realn.bam,5d3e1207-31e0-4c7b-9e29-66ba860221df,Other,N/A,100
48511e7f-2410-40ce-903e-502ce0a6161a.rna_seq.genomic.gdc_realn.bam,d6d7a4b9-93f3-4092-9bea-e25fa89d51e9,Poly-T Enrichment,,101
a67b2e08-6a66-4c3d-aafe-3de831f9c2ad.rna_seq.genomic.gdc_realn.bam,78b9cbc7-aabf-4297-b0bd-fe12f0300bb2,Other,N/A,101
a67b2e08-6a66-4c3d-aafe-3de831f9c2ad.rna_seq.genomic.gdc_realn.bam,b81a0195-168c-4133-aa91-fb34bfcfa274,Poly-T Enrichment,,101
31d1c626-5bf7-4da3-9256-93fdb624192b.rna_seq.genomic.gdc_realn.bam,ffc12fc8-abfa-4396-a66a-bb8de82c890f,Poly-T Enrichment,,101
31d1c626-5bf7-4da3-9256-93fdb624192b.rna_seq.genomic.gdc_realn.bam,461d6654-a121-42af-af85-be19ed2c8850,Other,N/A,101
66997007-7636-487f-a6b4-c5d52cb101e4.rna_seq.genomic.gdc_realn.bam,66fb0c24-1ef3-4e8b-a53d-f367dea4ca01,Poly-T Enrichment,,101
66997007-7636-487f-a6b4-c5d52cb101e4.rna_seq.genomic.gdc_realn.bam,0355a9bb-5a77-4d61-bccf-9867cf99e33f,Other,N/A,101
580da070-1758-447d-a572-6c2ed09a2343.rna_seq.genomic.gdc_realn.bam,f2837bef-8e7f-4d43-bd74-6f3c4eedcfec,Other,N/A,101
580da070-1758-447d-a572-6c2ed09a2343.rna_seq.genomic.gdc_realn.bam,3000c893-8545-4cb1-8059-245f3a736776,Poly-T Enrichment,,101
d4df0033-66b2-47ca-81f6-f2496be1fcd1.rna_seq.genomic.gdc_realn.bam,d355a316-c062-4eb2-ae30-237985caf8f6,Other,N/A,101
d4df0033-66b2-47ca-81f6-f2496be1fcd1.rna_seq.genomic.gdc_realn.bam,69bf1591-1498-4946-a919-af654075a7a6,Poly-T Enrichment,,101
3555f1d7-155f-4145-91b5-e1cd3082dca9.rna_seq.genomic.gdc_realn.bam,6d7148dd-caf9-42c4-8b40-b05e61d67eac,Poly-T Enrichment,,101
3555f1d7-155f-4145-91b5-e1cd3082dca9.rna_seq.genomic.gdc_realn.bam,3680bcc5-5e16-4e0e-8dc9-b2fc884e0e98,Other,N/A,101
88733232-2ad6-4f1e-aeaa-5143f289aabe.rna_seq.genomic.gdc_realn.bam,c159f53c-6821-4069-a4de-e70a584538b7,Other,N/A,101
88733232-2ad6-4f1e-aeaa-5143f289aabe.rna_seq.genomic.gdc_realn.bam,100d2faa-07ed-4cf2-8d56-869afbbe9af8,Poly-T Enrichment,,101
1e33c967-41d8-47fe-9434-e2ee82c180e8.rna_seq.genomic.gdc_realn.bam,f9ed9436-ca64-42fe-a5cd-bfe095d634be,Other,N/A,101
1e33c967-41d8-47fe-9434-e2ee82c180e8.rna_seq.genomic.gdc_realn.bam,29bce99e-7117-4aab-836a-281502e03247,Poly-T Enrichment,,101
70350736-0880-4777-9a68-a5c740a5e390.rna_seq.genomic.gdc_realn.bam,fb872f52-8f03-4a80-a863-13d6397c5576,Other,N/A,101
70350736-0880-4777-9a68-a5c740a5e390.rna_seq.genomic.gdc_realn.bam,6bb0ba28-6576-4094-98b7-7a605ae2a29d,Poly-T Enrichment,,101
856eb4a2-c1cd-4d03-8599-0b4fd5e5c578.rna_seq.genomic.gdc_realn.bam,b61a08b8-ba97-4dc5-a5ce-a981b815d5d2,Poly-T Enrichment,,101
856eb4a2-c1cd-4d03-8599-0b4fd5e5c578.rna_seq.genomic.gdc_realn.bam,5aa82983-b38a-46e8-98bb-35cbf59346ae,Poly-T Enrichment,,101
856eb4a2-c1cd-4d03-8599-0b4fd5e5c578.rna_seq.genomic.gdc_realn.bam,442d2076-24ba-4c04-89cf-139ab5bc715d,Poly-T Enrichment,,81
1eba0308-5d00-4bf1-aeb3-2aa80a464643.rna_seq.genomic.gdc_realn.bam,1d00ad79-90bc-4796-8a67-18dafdffebdd,Other,,0
06c3e1e8-a115-48bc-b984-eec13fe14719.rna_seq.genomic.gdc_realn.bam,8932e469-18b0-4dc5-907e-fce7164ea096,Poly-T Enrichment,,81
06c3e1e8-a115-48bc-b984-eec13fe14719.rna_seq.genomic.gdc_realn.bam,6a430caf-f00a-405a-bff2-d30888a3a6dc,Poly-T Enrichment,,81
f6552ebe-d108-40a2-8d3d-33d321dc3dcd.rna_seq.genomic.gdc_realn.bam,00195f19-c138-447e-99d8-e2e0a3abf387,Other,,0
b6124f9b-1d2b-4ddf-8705-3913dd5bc90e.rna_seq.genomic.gdc_realn.bam,f8aa9ae9-cb89-4fa0-845d-6ad75de9c0c7,Poly-T Enrichment,,81
b6124f9b-1d2b-4ddf-8705-3913dd5bc90e.rna_seq.genomic.gdc_realn.bam,24ef7ad1-7fb5-4568-839a-8ebce55cfc70,Poly-T Enrichment,,81
affe3ef2-51a7-40b6-9178-89e92709182e.rna_seq.genomic.gdc_realn.bam,99cb8008-7485-4dee-befb-57dbbc24d4ea,Other,,0
a56b25bf-e48b-44f3-b7eb-17b29f5aae5d.rna_seq.genomic.gdc_realn.bam,2398d211-eeae-4d02-b20e-d9923220a002,Other,,0
a56b25bf-e48b-44f3-b7eb-17b29f5aae5d.rna_seq.genomic.gdc_realn.bam,823e151f-5365-4331-97ab-c6e45edd4d5c,Other,,0
b7973e1d-c190-4137-a375-69ee4966742a.rna_seq.genomic.gdc_realn.bam,db7bc413-6d2b-47b1-8b70-3e2ba7239faf,Poly-T Enrichment,,101
902e82dc-61ab-4e9b-b946-a311b2ac4161.rna_seq.genomic.gdc_realn.bam,89235cb4-66d9-4156-9e5c-6fffbb4c9e60,Poly-T Enrichment,,101
d1c13888-7e91-41c5-b5d1-c66cd15824b6.rna_seq.genomic.gdc_realn.bam,8b34f6c4-8921-40b5-aa4c-91070d6b5afe,Poly-T Enrichment,,101
662ed2d1-9e80-4b88-81ea-464465230a37.rna_seq.genomic.gdc_realn.bam,db91966e-e777-49db-bff6-a8841d5e828b,Other,,0
fdb63c32-9d4c-4337-9fd5-1dfc47c978da.rna_seq.genomic.gdc_realn.bam,696a4663-723c-4a63-b2b3-cd8bcfdf5394,Other,,0
8315ae78-1ef9-4e2d-821d-be1601df7f5d.rna_seq.genomic.gdc_realn.bam,cc2ce67b-4fa5-475c-884f-220987d9f8ea,Poly-T Enrichment,,101
33fab650-3043-4454-b18d-fe88c73ac050.rna_seq.genomic.gdc_realn.bam,7af75d2c-0733-433a-9b49-5fd341ada7f8,Other,,75
ea66401c-1c7f-4257-a7f8-03de3d15e01d.rna_seq.genomic.gdc_realn.bam,da97d415-d041-4de6-8602-ccf1f597e7a3,Poly-T Enrichment,,101
fd36766e-bdfe-46e5-bc60-50e4777779d9.rna_seq.genomic.gdc_realn.bam,2fb59a6b-960f-4c36-9f11-a7d29448da63,Poly-T Enrichment,,101
4c5a81ef-aa7f-4b23-a4cd-0d3c335eea6f.rna_seq.genomic.gdc_realn.bam,8e2bd0a7-8258-404a-a7af-777ca550106c,Poly-T Enrichment,,101
b9f41b08-14d7-4c73-8030-96aae99066dd.rna_seq.genomic.gdc_realn.bam,38f3eb96-1705-4896-812b-f07e0b32669e,Poly-T Enrichment,,101
5c9ae336-54d3-4c99-b783-bcbc69bbb26c.rna_seq.genomic.gdc_realn.bam,876f1528-ede6-4ea6-b4f9-a57938f1fa43,Other,,0
ec258113-6c88-45d6-bf06-62fd2f276a43.rna_seq.genomic.gdc_realn.bam,2fae1aef-a8e6-409b-a287-bdb53b35a656,Other,,75
09068a06-3a23-4b2e-9a66-4e17c92e15b6_gdc_realn_rehead.bam,50d23e0e-676d-4290-8f3a-e3b6e5796a1e,Other,,0
c50e0e5d-8e75-4c58-ab96-1a36271bc283_gdc_realn_rehead.bam,de11554d-c15a-416d-a5a8-9aaa8de7be6b,Other,,0
45da67bd-9ab5-471f-9753-700db7a39377_gdc_realn_rehead.bam,2cd2a71f-ec05-4a89-bd67-e80612ae325a,Other,,0
6069d289-0457-4d47-a729-3a0184281661_gdc_realn_rehead.bam,487b7963-a962-4484-90dd-003393a06cc9,Other,,0
4a0694a8-59b9-44d3-8bee-3419d4819c5d_gdc_realn_rehead.bam,9e8d33ae-4aef-414f-90c1-ac856fe8434e,Other,,0
61768991-c778-42c5-aba7-34ea50e23d85_gdc_realn_rehead.bam,3f191bee-b1e1-4d27-b095-5578b5845bfa,Other,,0
2436b489-26f1-4160-b098-6636aab0354b_gdc_realn_rehead.bam,6d4c9b08-786a-4a22-8704-2f522ce4b55e,Other,,0
76661088-132d-4edd-b1a2-ed328990311d_gdc_realn_rehead.bam,5e94a681-59bd-4fbf-9998-204ce4920668,Other,,0
6748626d-5916-4039-83c9-49a337ec3c34_gdc_realn_rehead.bam,7b378f16-e476-4237-aee9-8e1294b6e0a5,Other,,0
14e7c615-9cad-4c43-89e4-c96af045c8b0_gdc_realn_rehead.bam,76fbbd89-a1de-45b7-ad07-8dc8dd230294,Other,,0
1bf360f7-9a3d-475b-9f2e-e492e2ca5fb4_gdc_realn_rehead.bam,4efbc1bf-6100-4da9-92eb-72076d1139a7,Other,,0
a6bdf028-0435-4214-91ef-2b9521fd7d62_gdc_realn_rehead.bam,ebed4f6e-f819-4811-813a-8ff6bcb2d12d,Other,,0
ad222a0d-f25e-4b22-a802-9980a6f04d54_gdc_realn_rehead.bam,8d742ab4-ec66-4c69-877f-d0ee9bfb74a5,Other,,0
af15b049-0190-4e34-9af6-206e571b9f0e_gdc_realn_rehead.bam,2eb36fb8-a838-4e34-93f0-5a23bf25a1c7,Other,,0
33db7fb9-0f3c-4603-9246-1fd62b1162f5_gdc_realn_rehead.bam,57e16eee-1726-4bcb-8061-aa585218610d,Other,,0
dc326f1c-6f36-41b9-bb56-fa3ce3463960_gdc_realn_rehead.bam,3aad8ed9-c726-4069-907c-1ea04d18f945,Other,,0
bfe92847-619f-43f5-8d59-43944f0b2402_gdc_realn_rehead.bam,1d58e707-a370-4a66-b4a5-9bae0b440af2,Other,,0
e5347f80-0a5f-413e-8b1b-e1b58da56fc0_gdc_realn_rehead.bam,b8242429-b416-43be-9e51-d339db35cc23,Other,,0
5014339f-705e-456a-ae11-ace2d221361e_gdc_realn_rehead.bam,bf2d4bdb-dedc-4474-84a6-e2eb9e8a1232,Other,,0
af5e023f-c865-4347-8aa6-0702816eccb6_gdc_realn_rehead.bam,b5b036d6-1543-49a6-83e9-21ceea8fd95f,Other,,0
c7a39e9b-ce36-4b8c-9bd2-7884d7719b9b.rna_seq.genomic.gdc_realn.bam,920c7a8f-134d-4a35-adac-c7daae6dcf96,Poly-T Enrichment,,101
c7a39e9b-ce36-4b8c-9bd2-7884d7719b9b.rna_seq.genomic.gdc_realn.bam,b0126d2b-35d0-4eda-b26e-4789660d6c88,Other,N/A,101
774e6f83-e7a5-4b86-b729-ab1f03e4d801.rna_seq.genomic.gdc_realn.bam,1ce9db45-926c-4a05-aefb-b6fbb098ae07,Other,N/A,103
774e6f83-e7a5-4b86-b729-ab1f03e4d801.rna_seq.genomic.gdc_realn.bam,1cd56e93-44aa-4f95-99d2-72c02bf605fe,Poly-T Enrichment,,103
b44ffeb2-2db5-41cc-9a6a-b83ce6ed5be3.rna_seq.genomic.gdc_realn.bam,954f070e-b552-4e2c-a295-db3e747beea7,Poly-T Enrichment,,101
b44ffeb2-2db5-41cc-9a6a-b83ce6ed5be3.rna_seq.genomic.gdc_realn.bam,1bd4fa12-59e0-409a-a86c-8c02c3e73dac,Other,N/A,101
8fdfcb64-991a-4bb3-bc68-7815818880b7.rna_seq.genomic.gdc_realn.bam,6d38f3d6-fdc5-45c8-a4f1-ca3bdc435494,Other,N/A,100
8fdfcb64-991a-4bb3-bc68-7815818880b7.rna_seq.genomic.gdc_realn.bam,abb3cf5e-c7f5-4cb1-85a1-9a51ba598921,Poly-T Enrichment,,100
5cec1812-c2a5-4f34-9bb0-f22b17c6e0b0.rna_seq.genomic.gdc_realn.bam,ac48eff8-466e-4e48-bb29-a0b44c5db74c,Poly-T Enrichment,,100
5cec1812-c2a5-4f34-9bb0-f22b17c6e0b0.rna_seq.genomic.gdc_realn.bam,94919a81-f56c-43ec-b0a2-c3707c3122bf,Other,N/A,100
a2f56843-c5a9-4043-9969-026731794bce.rna_seq.genomic.gdc_realn.bam,89012952-dc2b-42b4-94a0-8a7be0e43008,Poly-T Enrichment,,100
a2f56843-c5a9-4043-9969-026731794bce.rna_seq.genomic.gdc_realn.bam,6448e8e0-b9f7-4a43-9c9f-cb4d05d8ed8c,Other,N/A,100
7b130ef0-73a7-4f2d-8cb2-329ad144c9cd.rna_seq.genomic.gdc_realn.bam,30e62261-2b31-443e-8882-5ef467d70f4b,Other,N/A,101
7b130ef0-73a7-4f2d-8cb2-329ad144c9cd.rna_seq.genomic.gdc_realn.bam,57c15eeb-a1f9-48de-bec9-36f3ebe698fe,Poly-T Enrichment,,101
ed7b0b50-3928-4d15-b036-dbbb01b530e5.rna_seq.genomic.gdc_realn.bam,06b99014-fafd-4d22-8151-c88542255bcc,Other,N/A,101
ed7b0b50-3928-4d15-b036-dbbb01b530e5.rna_seq.genomic.gdc_realn.bam,e3ff79e0-59e7-4c42-842c-bc00d9932d82,Poly-T Enrichment,,101
c2e995fd-3b8b-43da-82b9-5f971ce0e166.rna_seq.genomic.gdc_realn.bam,79c90c40-3ade-4138-8052-49f5ce5a9dc6,Other,N/A,101
c2e995fd-3b8b-43da-82b9-5f971ce0e166.rna_seq.genomic.gdc_realn.bam,88c8f861-9757-4a13-b498-fde28aabe06c,Poly-T Enrichment,,101
5b546308-7ade-4424-b9f1-98f323ded64e.rna_seq.genomic.gdc_realn.bam,9001bfa6-a95e-47da-9644-11c01ea5c2f9,Other,N/A,101
5b546308-7ade-4424-b9f1-98f323ded64e.rna_seq.genomic.gdc_realn.bam,09a3e6ac-48a9-49ce-807d-8a346aae2e2d,Poly-T Enrichment,,101
471c9d40-07fc-4e56-ae34-421619993819.rna_seq.genomic.gdc_realn.bam,ee8fd0c2-d8d4-4e7f-a581-05fc2e426665,Poly-T Enrichment,,101
471c9d40-07fc-4e56-ae34-421619993819.rna_seq.genomic.gdc_realn.bam,66e194b6-e98b-43bb-9942-3ec488b8b384,Other,N/A,101
ef7bdca7-7327-4c23-a351-dd35a818c583.rna_seq.genomic.gdc_realn.bam,80b7aa81-0fba-4234-9a45-689951ba72c1,Other,N/A,101
ef7bdca7-7327-4c23-a351-dd35a818c583.rna_seq.genomic.gdc_realn.bam,ab1b0363-de34-46e0-b30c-8e1427ebe32f,Poly-T Enrichment,,101
2b6119d6-6afa-4b8b-8750-ff3513e3b5ae.rna_seq.genomic.gdc_realn.bam,79f10162-4498-4c68-8e23-43e0602b7643,Poly-T Enrichment,,100
2b6119d6-6afa-4b8b-8750-ff3513e3b5ae.rna_seq.genomic.gdc_realn.bam,1b660c3f-8d88-41c0-bc64-0fc7c2784679,Other,N/A,100
05ff8bb2-7a80-4cb3-9bda-9c575c81dbb4.rna_seq.genomic.gdc_realn.bam,03d492c0-0048-4648-8309-2341a2658afe,Poly-T Enrichment,,101
05ff8bb2-7a80-4cb3-9bda-9c575c81dbb4.rna_seq.genomic.gdc_realn.bam,f1a9716a-e854-4823-bfff-fa1f6604b419,Other,N/A,101
eb79566a-c8bf-4822-bdf4-7119952503d1.rna_seq.genomic.gdc_realn.bam,6553313e-5ef1-4f99-bbaa-a609234feb3e,Other,N/A,101
eb79566a-c8bf-4822-bdf4-7119952503d1.rna_seq.genomic.gdc_realn.bam,a18b9be3-44d0-49fe-b205-a4318db8671a,Poly-T Enrichment,,101
24295c8b-a21b-498a-bdf8-3f41a229a8d5.rna_seq.genomic.gdc_realn.bam,71d1cac4-97b2-4345-9d54-aa0aa8979c8c,Other,N/A,101
24295c8b-a21b-498a-bdf8-3f41a229a8d5.rna_seq.genomic.gdc_realn.bam,e5176762-0b97-452b-81bf-2321063eaf44,Poly-T Enrichment,,101
727feed5-9ea6-4769-b616-e148ca0f6e02.rna_seq.genomic.gdc_realn.bam,356265ed-0c90-4a8f-9772-aa7900ae234d,Poly-T Enrichment,,101
727feed5-9ea6-4769-b616-e148ca0f6e02.rna_seq.genomic.gdc_realn.bam,a893cf5b-9b59-4226-a460-2da324899cae,Other,N/A,101
087798c0-9385-45f2-91de-4c1070373735.rna_seq.genomic.gdc_realn.bam,af8a6bec-8391-4c0a-b6f0-98d6393a0582,Poly-T Enrichment,,101
de01e920-6b97-454c-a14f-b90f212e0df5.rna_seq.genomic.gdc_realn.bam,03ef2472-96e1-4288-beb2-d42dc1a5ca81,Poly-T Enrichment,,101
4961962b-f3af-4bf9-a3f8-edd3dc0b1c66.rna_seq.genomic.gdc_realn.bam,2f403e10-ff80-4072-a135-5e30e1edd599,Poly-T Enrichment,,101
3c6e8807-4201-401e-9a82-4e10e088e835.rna_seq.genomic.gdc_realn.bam,baa2fe37-fa43-4dcd-b719-14637e8f369a,Other,,0
32c352b5-632e-4100-b7f2-1907b4a1be20.rna_seq.genomic.gdc_realn.bam,aa167bac-7fc9-496b-bf29-632bfa32c76e,Poly-T Enrichment,,101
92e5c456-9a2f-4744-be9b-d6c2afe8da5a.rna_seq.genomic.gdc_realn.bam,63e64287-35ca-496a-b541-0b038845c289,Poly-T Enrichment,,101
54add748-3682-48ce-ab93-9b01c74a22c4.rna_seq.genomic.gdc_realn.bam,6cdc4629-dc67-4ed8-a6f4-d48564154bbc,Other,,0
7e0cb2e1-e77d-4574-a209-69ea2956cfcc.rna_seq.genomic.gdc_realn.bam,85ef5514-2465-497d-b779-e48a512d9094,Poly-T Enrichment,,101
0cb81c5a-c9d6-458b-b1ee-5555674a5515.rna_seq.genomic.gdc_realn.bam,ec848591-dcef-48a7-bb37-c608c7282c31,Poly-T Enrichment,,101
62aeadc3-ca12-4667-a034-54e68f782ede.rna_seq.genomic.gdc_realn.bam,ed6673d0-f9e9-4a37-aac5-7c531421dc98,Poly-T Enrichment,,101
c33e98f6-0c8d-46bb-a448-7e5f21c39e7e.rna_seq.genomic.gdc_realn.bam,645b5b0d-e844-4c0c-9a93-bd6cc4858ade,Poly-T Enrichment,,101
1c87f2af-8715-43d9-9150-9ddc00bc5d8a.rna_seq.genomic.gdc_realn.bam,0f1a468a-e96e-4f1f-89ce-7e990b2e4547,Poly-T Enrichment,,101
27e0478b-8350-4f8d-ad60-1324362add38.rna_seq.genomic.gdc_realn.bam,85d87dd6-7d3c-4dc8-a9f9-102e9a01fdea,Other,,0
06860a42-6286-4846-83a0-b2bbd1f326a3.rna_seq.genomic.gdc_realn.bam,30432bef-96e6-466c-8c5f-b7ac0d504d06,Poly-T Enrichment,,101
a86e0e7c-465e-464e-bc5a-916c9573060b.rna_seq.genomic.gdc_realn.bam,01db389c-4663-49f7-b444-32d43c2241b2,Other,,0
a8ad2966-f53f-4d8a-9e71-27bc31497cfa.rna_seq.genomic.gdc_realn.bam,79474909-08f9-4c24-b9d6-4e4733ee2e68,Other,,0
46e647ba-b1d4-478b-9e04-496815f06cbc.rna_seq.genomic.gdc_realn.bam,dda04a1c-976d-4ad3-9dcf-f92011e0ed15,Other,,0
83d713c3-e939-49d3-9440-f0ac20b48e6b.rna_seq.genomic.gdc_realn.bam,59c7d7b6-0716-4cf3-b5ee-e7e60ac31717,Other,,0
348b5de7-e825-4fac-aea5-dd1f56d1f775.rna_seq.genomic.gdc_realn.bam,c979bb0c-8e4c-4b89-81af-6ef8b16cd8b6,Poly-T Enrichment,,101
a06bc4ff-1cde-42bc-b1be-cc8fcce4bcbc.rna_seq.genomic.gdc_realn.bam,6494cb07-db13-465b-a014-b820e19eb6e1,Other,,0
1f8eeb5c-4532-43cb-9dd2-d0a70566d7ca.rna_seq.genomic.gdc_realn.bam,d9678758-4478-4b0f-96f1-0e427421d4db,Other,,75
8da9e66a-2d9b-4dad-8f6f-7de08bdd7a63.rna_seq.genomic.gdc_realn.bam,90d1b840-a956-4860-b4b2-5461f43cfedb,Other,,0
f10e47a8-3c98-4f11-9b38-e7ab99c72ab8.rna_seq.genomic.gdc_realn.bam,bcecd139-e0e1-4a7b-81d2-5fc5148024f3,Other,,0
db60a0af-69ea-425a-b7cd-3648b4aabccc.rna_seq.genomic.gdc_realn.bam,b3d8a3bb-4030-414f-ac07-e796c9cca4a0,Other,,0
e7a4cd6c-f984-4369-b2c0-22ca61782934.rna_seq.genomic.gdc_realn.bam,f899215e-506e-4073-88df-a8d7a6ea7f41,Other,,0
ba035678-df33-41b9-9688-77aca89f7058.rna_seq.genomic.gdc_realn.bam,74e85e4f-0f40-4ce4-8e0a-67eeb8f39497,Other,,0
e8a8c5e4-1025-4664-b686-95543d247da1.rna_seq.genomic.gdc_realn.bam,8dbc31bc-f1c4-4914-b548-3f8a2b20e015,Other,,0
1ecf3d8f-b1ab-4111-b9aa-19c735ec8b8a.rna_seq.genomic.gdc_realn.bam,1715f058-b330-4f8a-8444-3b9274ca2c08,Other,,0
bebd4801-e775-4e13-ac01-a3f6d90a5fd0.rna_seq.genomic.gdc_realn.bam,0c721b33-65c2-4942-ae14-161a372a2e39,Other,,0
b5251b1f-2b1f-409a-952d-a4618e737802.rna_seq.genomic.gdc_realn.bam,6e04168d-c90b-4ed5-aed3-1019e3cc7798,Poly-T Enrichment,,81
b5251b1f-2b1f-409a-952d-a4618e737802.rna_seq.genomic.gdc_realn.bam,a3359090-9911-414e-a7b7-f8669aa2c634,Poly-T Enrichment,,81
b5251b1f-2b1f-409a-952d-a4618e737802.rna_seq.genomic.gdc_realn.bam,5e75b626-f6d2-4dca-acd5-d13f6ab6d640,Poly-T Enrichment,,81
4637faa2-4295-4674-b7dd-c13853e00e8c.rna_seq.genomic.gdc_realn.bam,ed0a258a-f3b4-485e-a749-516c0ec35150,Poly-T Enrichment,,101
edd212fc-2314-40e0-9346-a1c687b3d3d7.rna_seq.genomic.gdc_realn.bam,4ac19ee5-6f21-4410-9145-0fe4f2e3c778,Other,,0
4629bfbf-bee2-41b9-aeda-30eee487e3d7.rna_seq.genomic.gdc_realn.bam,0398166b-beab-47ce-827f-01442c4917d2,Poly-T Enrichment,,81
4629bfbf-bee2-41b9-aeda-30eee487e3d7.rna_seq.genomic.gdc_realn.bam,24417210-6da7-4512-842d-7879ac4daa3f,Poly-T Enrichment,,81
004fc989-a52b-417b-98c5-f84d7e16a7f5.rna_seq.genomic.gdc_realn.bam,bacb7af0-96c3-4c65-a7bf-749775209107,Other,,0
004fc989-a52b-417b-98c5-f84d7e16a7f5.rna_seq.genomic.gdc_realn.bam,78e97cf0-975d-4ed6-ad8c-290965250b15,Other,,0
f9645005-44b7-411e-b3cf-1f3587a25d33.rna_seq.genomic.gdc_realn.bam,ba42400a-65c6-4008-a475-0799b73a4b1a,Other,,0
86f3bfae-36c3-42ec-b639-6ee0bda811cf.rna_seq.genomic.gdc_realn.bam,4bcf5b9d-8d34-4833-a45a-516b8d63e1d2,Other,,0
34178cf9-ec4c-4e47-b86c-84929316dd24.rna_seq.genomic.gdc_realn.bam,bf5609a0-4605-4275-9655-0d1577688b2e,Other,,0
c7d3f9b8-b2f3-4fcd-8464-036df817f385.rna_seq.genomic.gdc_realn.bam,b818636d-88f9-4a0c-8bc2-faf308fbadfa,Other,,0
e0c6fa23-2b96-4521-b467-7cf3d212f7b6.rna_seq.genomic.gdc_realn.bam,47918b14-ad0f-4efc-a990-ee7f98f2fa12,Other,,0
735d4f7c-0572-4d56-9f7b-f312b1bc71c5.rna_seq.genomic.gdc_realn.bam,f531823b-6a2a-4c71-8462-77b10c35a258,Other,,0
8dc4fa20-9ecf-4b9e-9e52-169786c60bda.rna_seq.genomic.gdc_realn.bam,68b13ecb-ff1f-4d74-8b1f-64a5bb58e273,Other,,0
eead4f5b-a973-42b8-928a-78f932582bb6.rna_seq.genomic.gdc_realn.bam,ba8be544-fad8-4005-a04d-a458f9472869,Other,,0
170bf7b4-b636-4a60-82b0-421b0ed49bcf.rna_seq.genomic.gdc_realn.bam,e5942a60-0ef0-4812-977a-3ce0963f4974,Other,,0
